timestamp,air_humidity
1465311600,36.0
1465315200,35.0
1465318800,36.0
1465322400,40.0
1465326000,37.0
1465329600,44.0
1465333200,51.0
1465336800,57.0
1465340400,61.0
1465344000,64.0
1465347600,65.0
1465351200,66.0
1465354800,68.0
1465358400,72.0
1465362000,71.0
1465365600,66.0
1465369200,58.0
1465372800,55.0
1465376400,47.0
1465380000,42.0
1465383600,37.0
1465387200,34.0
1465390800,33.0
1465394400,33.0
1465398000,45.0
1465401600,53.0
1465405200,56.0
1465408800,58.0
1465412400,55.0
1465416000,61.0
1465419600,81.0
1465423200,86.0
1465426800,88.0
1465430400,89.0
1465434000,90.0
1465437600,97.0
1465441200,98.0
1465444800,97.0
1465448400,96.0
1465452000,93.0
1465455600,93.0
1465459200,96.0
1465462800,95.0
1465466400,93.0
1465470000,86.0
1465473600,82.0
1465477200,75.0
1465480800,70.0
1465484400,76.0
1465488000,82.0
1465491600,88.0
1465495200,88.0
1465498800,87.0
1465502400,91.0
1465506000,93.0
1465509600,95.0
1465513200,98.0
1465516800,98.0
1465520400,100.0
1465524000,100.0
1465527600,100.0
1465531200,99.0
1465534800,100.0
1465538400,99.0
1465542000,98.0
1465545600,96.0
1465549200,93.0
1465552800,85.0
1465556400,75.0
1465560000,63.0
1465563600,60.0
1465567200,59.0
1465570800,47.0
1465574400,53.0
1465578000,51.0
1465581600,52.0
1465585200,56.0
1465588800,61.0
1465592400,66.0
1465596000,72.0
1465599600,82.0
1465603200,85.0
1465606800,86.0
1465610400,87.0
1465614000,86.0
1465617600,80.0
1465621200,76.0
1465624800,77.0
1465628400,65.0
1465632000,58.0
1465635600,58.0
1465639200,50.0
1465642800,41.0
1465646400,39.0
1465650000,38.0
1465653600,36.0
1465657200,36.0
1465660800,37.0
1465664400,36.0
1465668000,39.0
1465671600,45.0
1465675200,48.0
1465678800,51.0
1465682400,54.0
1465686000,55.0
1465689600,55.0
1465693200,55.0
1465696800,57.0
1465700400,62.0
1465704000,65.0
1465707600,65.0
1465711200,63.0
1465714800,60.0
1465718400,55.0
1465722000,57.0
1465725600,70.0
1465729200,92.0
1465732800,89.0
1465736400,74.0
1465740000,69.0
1465743600,71.0
1465747200,75.0
1465750800,73.0
1465754400,63.0
1465758000,69.0
1465761600,83.0
1465765200,87.0
1465768800,90.0
1465772400,92.0
1465776000,91.0
1465779600,88.0
1465783200,89.0
1465786800,88.0
1465790400,86.0
1465794000,83.0
1465797600,76.0
1465801200,67.0
1465804800,53.0
1465808400,52.0
1465812000,46.0
1465815600,44.0
1465819200,38.0
1465822800,36.0
1465826400,33.0
1465830000,33.0
1465833600,35.0
1465837200,40.0
1465840800,51.0
1465844400,50.0
1465848000,54.0
1465851600,54.0
1465855200,53.0
1465858800,54.0
1465862400,57.0
1465866000,59.0
1465869600,59.0
1465873200,67.0
1465876800,66.0
1465880400,67.0
1465884000,70.0
1465887600,75.0
1465891200,85.0
1465894800,79.0
1465898400,73.0
1465902000,68.0
1465905600,64.0
1465909200,58.0
1465912800,51.0
1465916400,42.0
1465920000,52.0
1465923600,66.0
1465927200,76.0
1465930800,82.0
1465934400,71.0
1465938000,60.0
1465941600,58.0
1465945200,51.0
1465948800,53.0
1465952400,56.0
1465956000,76.0
1465959600,82.0
1465963200,76.0
1465966800,71.0
1465970400,63.0
1465974000,54.0
1465977600,47.0
1465981200,44.0
1465984800,40.0
1465988400,37.0
1465992000,34.0
1465995600,32.0
1465999200,35.0
1466002800,36.0
1466006400,35.0
1466010000,32.0
1466013600,34.0
1466017200,39.0
1466020800,43.0
1466024400,45.0
1466028000,46.0
1466031600,48.0
1466035200,49.0
1466038800,49.0
1466042400,50.0
1466046000,49.0
1466049600,49.0
1466053200,49.0
1466056800,51.0
1466060400,49.0
1466064000,45.0
1466067600,43.0
1466071200,37.0
1466074800,44.0
1466078400,43.0
1466082000,41.0
1466085600,40.0
1466089200,44.0
1466092800,46.0
1466096400,55.0
1466100000,63.0
1466103600,68.0
1466107200,78.0
1466110800,85.0
1466114400,88.0
1466118000,86.0
1466121600,53.0
1466125200,43.0
1466128800,46.0
1466132400,46.0
1466136000,42.0
1466139600,38.0
1466143200,38.0
1466146800,35.0
1466150400,31.0
1466154000,30.0
1466157600,31.0
1466161200,29.0
1466164800,27.0
1466168400,25.0
1466172000,25.0
1466175600,24.0
1466179200,23.0
1466182800,26.0
1466186400,29.0
1466190000,31.0
1466193600,34.0
1466197200,37.0
1466200800,39.0
1466204400,40.0
1466208000,41.0
1466211600,45.0
1466215200,48.0
1466218800,52.0
1466222400,57.0
1466226000,57.0
1466229600,51.0
1466233200,44.0
1466236800,36.0
1466240400,34.0
1466244000,33.0
1466247600,31.0
1466251200,33.0
1466254800,50.0
1466258400,51.0
1466262000,45.0
1466265600,39.0
1466269200,35.0
1466272800,39.0
1466276400,43.0
1466280000,46.0
1466283600,50.0
1466287200,58.0
1466290800,59.0
1466294400,57.0
1466298000,54.0
1466301600,54.0
1466305200,61.0
1466308800,64.0
1466312400,75.0
1466316000,90.0
1466319600,90.0
1466323200,90.0
1466326800,85.0
1466330400,83.0
1466334000,74.0
1466337600,69.0
1466341200,67.0
1466344800,65.0
1466348400,64.0
1466352000,63.0
1466355600,57.0
1466359200,54.0
1466362800,59.0
1466366400,65.0
1466370000,66.0
1466373600,65.0
1466377200,65.0
1466380800,66.0
1466384400,66.0
1466388000,64.0
1466391600,62.0
1466395200,63.0
1466398800,65.0
1466402400,67.0
1466406000,67.0
1466409600,60.0
1466413200,56.0
1466416800,50.0
1466420400,44.0
1466424000,36.0
1466427600,31.0
1466431200,30.0
1466434800,30.0
1466438400,31.0
1466442000,32.0
1466445600,32.0
1466449200,37.0
1466452800,42.0
1466456400,47.0
1466460000,50.0
1466463600,50.0
1466467200,50.0
1466470800,50.0
1466474400,49.0
1466478000,52.0
1466481600,52.0
1466485200,52.0
1466488800,53.0
1466492400,45.0
1466496000,38.0
1466499600,35.0
1466503200,32.0
1466506800,31.0
1466510400,28.0
1466514000,26.0
1466517600,28.0
1466521200,28.0
1466524800,29.0
1466528400,30.0
1466532000,35.0
1466535600,34.0
1466539200,38.0
1466542800,41.0
1466546400,47.0
1466550000,57.0
1466553600,63.0
1466557200,65.0
1466560800,67.0
1466564400,66.0
1466568000,67.0
1466571600,66.0
1466575200,62.0
1466578800,53.0
1466582400,49.0
1466586000,41.0
1466589600,39.0
1466593200,36.0
1466596800,35.0
1466600400,33.0
1466604000,33.0
1466607600,31.0
1466611200,32.0
1466614800,31.0
1466618400,32.0
1466622000,34.0
1466625600,42.0
1466629200,50.0
1466632800,52.0
1466636400,55.0
1466640000,57.0
1466643600,59.0
1466647200,60.0
1466650800,61.0
1466654400,65.0
1466658000,65.0
1466661600,60.0
1466665200,52.0
1466668800,47.0
1466672400,43.0
1466676000,41.0
1466679600,39.0
1466683200,38.0
1466686800,37.0
1466690400,35.0
1466694000,34.0
1466697600,33.0
1466701200,34.0
1466704800,36.0
1466708400,38.0
1466712000,47.0
1466715600,54.0
1466719200,59.0
1466722800,62.0
1466726400,66.0
1466730000,66.0
1466733600,67.0
1466737200,69.0
1466740800,71.0
1466744400,71.0
1466748000,65.0
1466751600,57.0
