timestamp,solar_radiation
1465459200,86.0
1465462800,170.0
1465466400,267.0
1465470000,429.0
1465473600,367.0
1465477200,568.0
1465480800,357.0
1465484400,105.0
1465488000,59.0
1465491600,60.0
1465495200,93.0
1465498800,7.0
1465502400,1.0
1465506000,0.0
1465509600,2.0
1465513200,0.0
1465516800,0.0
1465520400,0.0
1465524000,0.0
1465527600,0.0
1465531200,0.0
1465534800,0.0
1465538400,30.0
1465542000,48.0
1465545600,86.0
1465549200,195.0
1465552800,505.0
1465556400,1008.0
1465560000,999.0
1465563600,612.0
1465567200,392.0
1465570800,464.0
1465574400,201.0
1465578000,246.0
1465581600,113.0
1465585200,18.0
1465588800,0.0
1465592400,0.0
1465596000,0.0
1465599600,0.0
1465603200,0.0
1465606800,0.0
1465610400,0.0
1465614000,0.0
1465617600,1.0
1465621200,90.0
1465624800,268.0
1465628400,366.0
1465632000,428.0
1465635600,340.0
1465639200,736.0
1465642800,746.0
1465646400,778.0
1465650000,544.0
1465653600,547.0
1465657200,586.0
1465660800,251.0
1465664400,278.0
1465668000,88.0
1465671600,18.0
1465675200,0.0
1465678800,0.0
1465682400,0.0
1465686000,0.0
1465689600,0.0
1465693200,0.0
1465696800,0.0
1465700400,0.0
1465704000,0.0
1465707600,46.0
1465711200,93.0
1465714800,243.0
1465718400,536.0
1465722000,262.0
1465725600,102.0
1465729200,123.0
1465732800,468.0
1465736400,486.0
1465740000,164.0
1465743600,132.0
1465747200,95.0
1465750800,272.0
1465754400,140.0
1465758000,19.0
1465761600,0.0
1465765200,0.0
1465768800,0.0
1465772400,0.0
1465776000,2.0
1465779600,0.0
1465783200,0.0
1465786800,0.0
1465790400,5.0
1465794000,149.0
1465797600,303.0
1465801200,428.0
1465804800,581.0
1465808400,765.0
1465812000,855.0
1465815600,915.0
1465819200,939.0
1465822800,889.0
1465826400,794.0
1465830000,604.0
1465833600,160.0
1465837200,219.0
1465840800,106.0
1465844400,24.0
1465848000,0.0
1465851600,0.0
1465855200,0.0
1465858800,0.0
1465862400,0.0
1465866000,0.0
1465869600,0.0
1465873200,0.0
1465876800,5.0
1465880400,100.0
1465884000,276.0
1465887600,122.0
1465891200,212.0
1465894800,400.0
1465898400,434.0
1465902000,424.0
1465905600,640.0
1465909200,413.0
1465912800,732.0
1465916400,461.0
1465920000,169.0
1465923600,194.0
1465927200,132.0
1465930800,33.0
1465934400,0.0
1465938000,0.0
1465941600,0.0
1465945200,0.0
1465948800,0.0
1465952400,0.0
1465956000,0.0
1465959600,0.0
1465963200,6.0
1465966800,113.0
1465970400,299.0
1465974000,418.0
1465977600,604.0
1465981200,699.0
1465984800,918.0
1465988400,809.0
1465992000,970.0
1465995600,481.0
1465999200,226.0
1466002800,79.0
1466006400,181.0
1466010000,349.0
1466013600,111.0
1466017200,22.0
1466020800,0.0
1466024400,0.0
1466028000,0.0
1466031600,0.0
1466035200,0.0
1466038800,0.0
1466042400,0.0
1466046000,0.0
1466049600,0.0
1466053200,27.0
1466056800,143.0
1466060400,348.0
1466064000,365.0
1466067600,671.0
1466071200,878.0
1466074800,951.0
1466078400,671.0
1466082000,832.0
1466085600,764.0
1466089200,617.0
1466092800,243.0
1466096400,287.0
1466100000,113.0
1466103600,21.0
1466107200,0.0
1466110800,0.0
1466114400,0.0
1466118000,1.0
1466121600,2.0
1466125200,0.0
1466128800,0.0
1466132400,0.0
1466136000,7.0
1466139600,142.0
1466143200,322.0
1466146800,446.0
1466150400,616.0
1466154000,812.0
1466157600,910.0
1466161200,963.0
1466164800,973.0
1466168400,880.0
1466172000,779.0
1466175600,687.0
1466179200,182.0
1466182800,337.0
1466186400,156.0
1466190000,33.0
1466193600,0.0
1466197200,0.0
1466200800,0.0
1466204400,0.0
1466208000,0.0
1466211600,0.0
1466215200,0.0
1466218800,0.0
1466222400,6.0
1466226000,128.0
1466229600,316.0
1466233200,434.0
1466236800,582.0
1466240400,725.0
1466244000,820.0
1466247600,904.0
1466251200,308.0
1466254800,340.0
1466258400,231.0
1466262000,502.0
1466265600,272.0
1466269200,275.0
1466272800,132.0
1466276400,24.0
1466280000,0.0
1466283600,0.0
1466287200,0.0
1466290800,0.0
1466294400,0.0
1466298000,0.0
1466301600,0.0
1466305200,0.0
1466308800,0.0
1466312400,6.0
1466316000,21.0
1466319600,129.0
1466323200,401.0
1466326800,275.0
1466330400,252.0
1466334000,707.0
1466337600,883.0
1466341200,851.0
1466344800,523.0
1466348400,445.0
1466352000,276.0
1466355600,166.0
1466359200,92.0
1466362800,22.0
1466366400,1.0
1466370000,0.0
1466373600,0.0
1466377200,0.0
1466380800,0.0
1466384400,0.0
1466388000,0.0
1466391600,0.0
1466395200,0.0
1466398800,7.0
1466402400,37.0
1466406000,179.0
1466409600,269.0
1466413200,474.0
1466416800,292.0
1466420400,659.0
1466424000,680.0
1466427600,651.0
1466431200,737.0
1466434800,280.0
1466438400,208.0
1466442000,314.0
1466445600,148.0
1466449200,31.0
1466452800,0.0
1466456400,0.0
1466460000,0.0
1466463600,0.0
1466467200,0.0
1466470800,0.0
1466474400,0.0
1466478000,0.0
1466481600,0.0
1466485200,58.0
1466488800,213.0
1466492400,451.0
1466496000,589.0
1466499600,754.0
1466503200,853.0
1466506800,839.0
1466510400,860.0
1466514000,858.0
1466517600,727.0
1466521200,551.0
1466524800,282.0
1466528400,313.0
1466532000,166.0
1466535600,32.0
1466539200,0.0
1466542800,0.0
1466546400,0.0
1466550000,0.0
1466553600,0.0
1466557200,0.0
1466560800,0.0
1466564400,0.0
1466568000,7.0
1466571600,74.0
1466575200,265.0
1466578800,439.0
1466582400,574.0
1466586000,765.0
1466589600,861.0
1466593200,894.0
1466596800,931.0
1466600400,857.0
1466604000,714.0
1466607600,638.0
1466611200,219.0
1466614800,219.0
1466618400,129.0
1466622000,32.0
1466625600,0.0
1466629200,0.0
1466632800,0.0
1466636400,0.0
1466640000,0.0
1466643600,0.0
1466647200,0.0
1466650800,0.0
1466654400,2.0
1466658000,97.0
1466661600,271.0
1466665200,411.0
1466668800,560.0
1466672400,748.0
1466676000,840.0
1466679600,897.0
1466683200,896.0
1466686800,810.0
1466690400,736.0
1466694000,609.0
1466697600,238.0
1466701200,293.0
1466704800,129.0
1466708400,27.0
1466712000,0.0
1466715600,0.0
1466719200,0.0
1466722800,0.0
1466726400,0.0
1466730000,0.0
1466733600,0.0
1466737200,0.0
1466740800,0.0
1466744400,89.0
1466748000,250.0
1466751600,399.0
1466755200,550.0
1466758800,735.0
1466762400,828.0
1466766000,871.0
1466769600,887.0
1466773200,815.0
1466776800,757.0
1466780400,579.0
1466784000,244.0
1466787600,280.0
1466791200,129.0
1466794800,30.0
1466798400,0.0
1466802000,0.0
1466805600,0.0
1466809200,0.0
1466812800,0.0
1466816400,2.0
1466820000,0.0
1466823600,0.0
1466827200,2.0
1466830800,97.0
1466834400,189.0
1466838000,342.0
1466841600,551.0
1466845200,717.0
1466848800,724.0
1466852400,911.0
1466856000,937.0
1466859600,769.0
1466863200,416.0
1466866800,69.0
1466870400,108.0
1466874000,315.0
1466877600,177.0
1466881200,50.0
1466884800,0.0
1466888400,0.0
1466892000,0.0
1466895600,0.0
1466899200,0.0
1466902800,1.0
1466906400,0.0
1466910000,0.0
1466913600,2.0
1466917200,71.0
1466920800,260.0
1466924400,413.0
1466928000,560.0
1466931600,757.0
1466935200,852.0
1466938800,904.0
1466942400,898.0
1466946000,849.0
1466949600,454.0
1466953200,534.0
1466956800,275.0
1466960400,278.0
1466964000,195.0
1466967600,33.0
1466971200,0.0
1466974800,0.0
1466978400,0.0
1466982000,0.0
1466985600,0.0
1466989200,0.0
1466992800,0.0
1466996400,0.0
1467000000,2.0
1467003600,95.0
1467007200,303.0
1467010800,339.0
1467014400,579.0
1467018000,743.0
1467021600,825.0
1467025200,723.0
1467028800,859.0
1467032400,772.0
1467036000,420.0
1467039600,423.0
1467043200,243.0
1467046800,314.0
1467050400,141.0
1467054000,33.0
1467057600,0.0
1467061200,1.0
1467064800,0.0
1467068400,0.0
1467072000,0.0
1467075600,0.0
1467079200,0.0
1467082800,0.0
1467086400,2.0
1467090000,98.0
1467093600,275.0
1467097200,419.0
1467100800,575.0
1467104400,771.0
1467108000,870.0
1467111600,926.0
1467115200,927.0
1467118800,881.0
1467122400,791.0
1467126000,645.0
1467129600,194.0
1467133200,314.0
1467136800,140.0
1467140400,32.0
1467144000,1.0
1467147600,0.0
1467151200,0.0
1467154800,0.0
1467158400,0.0
1467162000,0.0
1467165600,0.0
1467169200,0.0
1467172800,0.0
1467176400,93.0
1467180000,268.0
1467183600,404.0
1467187200,545.0
1467190800,744.0
1467194400,848.0
1467198000,903.0
1467201600,907.0
1467205200,864.0
1467208800,768.0
1467212400,589.0
1467216000,251.0
1467219600,213.0
1467223200,162.0
1467226800,43.0
1467230400,0.0
1467234000,0.0
1467237600,0.0
1467241200,0.0
1467244800,0.0
1467248400,0.0
1467252000,0.0
1467255600,0.0
1467259200,0.0
1467262800,47.0
1467266400,242.0
1467270000,333.0
1467273600,382.0
1467277200,627.0
1467280800,827.0
1467284400,874.0
1467288000,866.0
1467291600,835.0
1467295200,672.0
1467298800,470.0
1467302400,225.0
1467306000,207.0
1467309600,122.0
1467313200,22.0
1467316800,0.0
1467320400,0.0
1467324000,0.0
1467327600,0.0
1467331200,0.0
1467334800,0.0
1467338400,0.0
1467342000,0.0
1467345600,0.0
1467349200,84.0
1467352800,254.0
1467356400,396.0
1467360000,541.0
1467363600,733.0
1467367200,813.0
1467370800,841.0
1467374400,760.0
1467378000,604.0
1467381600,593.0
1467385200,374.0
1467388800,157.0
1467392400,321.0
1467396000,173.0
1467399600,30.0
1467403200,0.0
1467406800,0.0
1467410400,0.0
1467414000,0.0
1467417600,0.0
1467421200,0.0
1467424800,0.0
1467428400,0.0
1467432000,0.0
1467435600,87.0
1467439200,260.0
1467442800,395.0
1467446400,584.0
1467450000,731.0
1467453600,818.0
1467457200,873.0
1467460800,875.0
1467464400,614.0
1467468000,590.0
1467471600,560.0
1467475200,242.0
1467478800,161.0
1467482400,48.0
1467486000,19.0
1467489600,1.0
1467493200,2.0
1467496800,0.0
1467500400,0.0
1467504000,0.0
1467507600,0.0
1467511200,0.0
1467514800,0.0
1467518400,0.0
1467522000,82.0
1467525600,255.0
1467529200,386.0
1467532800,540.0
1467536400,749.0
1467540000,860.0
1467543600,876.0
1467547200,589.0
1467550800,656.0
1467554400,521.0
1467558000,418.0
1467561600,233.0
1467565200,104.0
1467568800,122.0
1467572400,28.0
1467576000,0.0
1467579600,0.0
1467583200,0.0
1467586800,0.0
1467590400,0.0
1467594000,0.0
1467597600,0.0
1467601200,0.0
1467604800,0.0
1467608400,16.0
1467612000,79.0
1467615600,277.0
1467619200,359.0
1467622800,508.0
1467626400,590.0
1467630000,796.0
1467633600,810.0
1467637200,841.0
1467640800,737.0
1467644400,553.0
1467648000,241.0
1467651600,269.0
1467655200,127.0
1467658800,32.0
1467662400,0.0
1467666000,0.0
1467669600,0.0
1467673200,0.0
1467676800,0.0
1467680400,0.0
1467684000,0.0
1467687600,0.0
1467691200,1.0
1467694800,93.0
1467698400,263.0
1467702000,388.0
1467705600,539.0
1467709200,745.0
1467712800,847.0
1467716400,901.0
1467720000,903.0
1467723600,841.0
1467727200,761.0
1467730800,467.0
1467734400,87.0
1467738000,95.0
1467741600,72.0
1467745200,14.0
1467748800,0.0
1467752400,0.0
1467756000,0.0
1467759600,0.0
1467763200,0.0
1467766800,0.0
1467770400,0.0
1467774000,0.0
1467777600,0.0
1467781200,2.0
1467784800,79.0
1467788400,358.0
1467792000,537.0
1467795600,700.0
1467799200,802.0
1467802800,861.0
1467806400,811.0
1467810000,594.0
1467813600,599.0
1467817200,478.0
1467820800,204.0
1467824400,247.0
1467828000,122.0
1467831600,28.0
1467835200,0.0
1467838800,0.0
1467842400,0.0
1467846000,0.0
1467849600,0.0
1467853200,0.0
1467856800,0.0
1467860400,0.0
1467864000,0.0
1467867600,60.0
1467871200,221.0
1467874800,365.0
1467878400,536.0
1467882000,728.0
1467885600,843.0
1467889200,894.0
1467892800,906.0
1467896400,859.0
1467900000,743.0
1467903600,496.0
1467907200,121.0
1467910800,27.0
1467914400,65.0
1467918000,21.0
1467921600,0.0
1467925200,0.0
1467928800,0.0
1467932400,0.0
1467936000,0.0
1467939600,0.0
1467943200,0.0
1467946800,0.0
1467950400,0.0
1467954000,84.0
1467957600,196.0
1467961200,308.0
1467964800,506.0
1467968400,653.0
1467972000,794.0
1467975600,493.0
1467979200,230.0
1467982800,204.0
1467986400,275.0
1467990000,487.0
1467993600,262.0
1467997200,187.0
1468000800,118.0
1468004400,23.0
1468008000,0.0
1468011600,0.0
1468015200,0.0
1468018800,0.0
1468022400,0.0
1468026000,0.0
1468029600,0.0
1468033200,0.0
1468036800,0.0
1468040400,74.0
1468044000,233.0
1468047600,357.0
1468051200,535.0
1468054800,723.0
1468058400,817.0
1468062000,872.0
1468065600,870.0
1468069200,839.0
1468072800,752.0
1468076400,620.0
1468080000,268.0
1468083600,249.0
1468087200,127.0
1468090800,26.0
1468094400,1.0
1468098000,0.0
1468101600,0.0
1468105200,0.0
1468108800,0.0
1468112400,0.0
1468116000,0.0
1468119600,0.0
1468123200,0.0
1468126800,64.0
1468130400,229.0
1468134000,351.0
1468137600,531.0
1468141200,722.0
1468144800,820.0
1468148400,833.0
1468152000,759.0
1468155600,692.0
1468159200,706.0
1468162800,512.0
1468166400,255.0
1468170000,270.0
1468173600,95.0
1468177200,28.0
1468180800,0.0
1468184400,0.0
1468188000,0.0
1468191600,0.0
1468195200,0.0
1468198800,0.0
1468202400,0.0
1468206000,0.0
1468209600,0.0
1468213200,72.0
1468216800,213.0
1468220400,348.0
1468224000,528.0
1468227600,710.0
1468231200,810.0
1468234800,852.0
1468238400,881.0
1468242000,684.0
1468245600,679.0
1468249200,568.0
1468252800,298.0
1468256400,242.0
1468260000,127.0
1468263600,18.0
1468267200,0.0
1468270800,0.0
1468274400,0.0
1468278000,0.0
1468281600,0.0
1468285200,0.0
1468288800,0.0
1468292400,0.0
1468296000,0.0
1468299600,78.0
1468303200,259.0
1468306800,352.0
1468310400,554.0
1468314000,738.0
1468317600,826.0
1468321200,874.0
1468324800,882.0
1468328400,673.0
1468332000,227.0
1468335600,518.0
1468339200,310.0
1468342800,236.0
1468346400,130.0
1468350000,19.0
1468353600,0.0
1468357200,0.0
1468360800,0.0
1468364400,0.0
1468368000,0.0
1468371600,0.0
1468375200,0.0
1468378800,0.0
1468382400,0.0
1468386000,76.0
1468389600,258.0
1468393200,333.0
1468396800,554.0
1468400400,683.0
1468404000,801.0
1468407600,790.0
1468411200,502.0
1468414800,151.0
1468418400,365.0
1468422000,303.0
1468425600,228.0
1468429200,149.0
1468432800,153.0
1468436400,28.0
1468440000,0.0
1468443600,0.0
1468447200,0.0
1468450800,0.0
1468454400,0.0
1468458000,0.0
1468461600,0.0
1468465200,0.0
1468468800,0.0
1468472400,92.0
1468476000,280.0
1468479600,356.0
1468483200,595.0
1468486800,785.0
1468490400,873.0
1468494000,922.0
1468497600,821.0
1468501200,598.0
1468504800,705.0
1468508400,684.0
1468512000,282.0
1468515600,165.0
1468519200,98.0
1468522800,18.0
1468526400,0.0
1468530000,0.0
1468533600,0.0
1468537200,0.0
1468540800,0.0
1468544400,0.0
1468548000,0.0
1468551600,0.0
1468555200,0.0
1468558800,6.0
1468562400,41.0
1468566000,162.0
1468569600,474.0
1468573200,708.0
1468576800,647.0
1468580400,892.0
1468584000,861.0
1468587600,907.0
1468591200,580.0
1468594800,371.0
1468598400,261.0
1468602000,108.0
1468605600,33.0
1468609200,24.0
1468612800,0.0
1468616400,0.0
1468620000,0.0
1468623600,0.0
1468627200,0.0
1468630800,0.0
1468634400,0.0
1468638000,0.0
1468641600,0.0
1468645200,52.0
1468648800,249.0
1468652400,358.0
1468656000,592.0
1468659600,777.0
1468663200,872.0
1468666800,928.0
1468670400,939.0
1468674000,900.0
1468677600,794.0
1468681200,662.0
1468684800,400.0
1468688400,264.0
1468692000,138.0
1468695600,25.0
1468699200,0.0
1468702800,0.0
1468706400,0.0
1468710000,0.0
1468713600,0.0
1468717200,0.0
1468720800,0.0
1468724400,0.0
1468728000,0.0
1468731600,75.0
1468735200,251.0
1468738800,366.0
1468742400,578.0
1468746000,757.0
1468749600,859.0
1468753200,911.0
1468756800,916.0
1468760400,871.0
1468764000,782.0
1468767600,655.0
1468771200,388.0
1468774800,248.0
1468778400,134.0
1468782000,22.0
1468785600,0.0
1468789200,0.0
1468792800,0.0
1468796400,0.0
1468800000,0.0
1468803600,0.0
1468807200,0.0
1468810800,0.0
1468814400,0.0
1468818000,76.0
1468821600,248.0
1468825200,354.0
1468828800,569.0
1468832400,748.0
1468836000,852.0
1468839600,902.0
1468843200,904.0
1468846800,852.0
1468850400,768.0
1468854000,646.0
1468857600,374.0
1468861200,250.0
1468864800,133.0
1468868400,20.0
1468872000,0.0
1468875600,0.0
1468879200,0.0
1468882800,0.0
1468886400,0.0
1468890000,0.0
1468893600,0.0
1468897200,0.0
1468900800,0.0
1468904400,57.0
1468908000,223.0
1468911600,326.0
1468915200,538.0
1468918800,708.0
1468922400,804.0
1468926000,855.0
1468929600,858.0
1468933200,812.0
1468936800,733.0
1468940400,621.0
1468944000,358.0
1468947600,250.0
1468951200,125.0
1468954800,23.0
1468958400,0.0
1468962000,0.0
1468965600,0.0
1468969200,0.0
1468972800,0.0
1468976400,0.0
1468980000,0.0
1468983600,0.0
1468987200,0.0
1468990800,65.0
1468994400,235.0
1468998000,322.0
1469001600,549.0
1469005200,722.0
1469008800,815.0
1469012400,879.0
1469016000,887.0
1469019600,831.0
1469023200,734.0
1469026800,610.0
1469030400,354.0
1469034000,228.0
1469037600,115.0
1469041200,19.0
1469044800,0.0
1469048400,0.0
1469052000,0.0
1469055600,0.0
1469059200,0.0
1469062800,0.0
1469066400,0.0
1469070000,0.0
1469073600,0.0
1469077200,57.0
1469080800,217.0
1469084400,310.0
1469088000,521.0
1469091600,675.0
1469095200,717.0
1469098800,423.0
1469102400,291.0
1469106000,640.0
1469109600,667.0
1469113200,557.0
1469116800,306.0
1469120400,210.0
1469124000,108.0
1469127600,18.0
1469131200,0.0
1469134800,0.0
1469138400,0.0
1469142000,0.0
1469145600,0.0
1469149200,0.0
1469152800,0.0
1469156400,0.0
1469160000,0.0
1469163600,46.0
1469167200,198.0
1469170800,308.0
1469174400,478.0
1469178000,474.0
1469181600,497.0
1469185200,788.0
1469188800,829.0
1469192400,679.0
1469196000,390.0
1469199600,571.0
1469203200,339.0
1469206800,157.0
1469210400,87.0
1469214000,10.0
1469217600,0.0
1469221200,0.0
1469224800,0.0
1469228400,0.0
1469232000,0.0
1469235600,0.0
1469239200,0.0
1469242800,0.0
1469246400,0.0
1469250000,34.0
1469253600,52.0
1469257200,79.0
1469260800,91.0
1469264400,103.0
1469268000,277.0
1469271600,161.0
1469275200,139.0
1469278800,500.0
1469282400,714.0
1469286000,383.0
1469289600,169.0
1469293200,230.0
1469296800,93.0
1469300400,9.0
1469304000,0.0
1469307600,0.0
1469311200,0.0
1469314800,0.0
1469318400,0.0
1469322000,0.0
1469325600,0.0
1469329200,0.0
1469332800,0.0
1469336400,15.0
1469340000,65.0
1469343600,164.0
1469347200,234.0
1469350800,312.0
1469354400,327.0
1469358000,357.0
1469361600,615.0
1469365200,550.0
1469368800,339.0
1469372400,336.0
1469376000,362.0
1469379600,195.0
1469383200,54.0
1469386800,9.0
1469390400,0.0
1469394000,0.0
1469397600,0.0
1469401200,0.0
1469404800,0.0
1469408400,0.0
1469412000,0.0
1469415600,0.0
1469419200,0.0
1469422800,15.0
1469426400,112.0
1469430000,280.0
1469433600,450.0
1469437200,642.0
1469440800,690.0
1469444400,599.0
1469448000,805.0
1469451600,796.0
1469455200,598.0
1469458800,236.0
1469462400,138.0
1469466000,180.0
1469469600,37.0
1469473200,18.0
1469476800,0.0
1469480400,0.0
1469484000,0.0
1469487600,0.0
1469491200,0.0
1469494800,1.0
1469498400,0.0
1469502000,0.0
1469505600,0.0
1469509200,41.0
1469512800,141.0
1469516400,280.0
1469520000,502.0
1469523600,680.0
1469527200,783.0
1469530800,836.0
1469534400,831.0
1469538000,694.0
1469541600,270.0
1469545200,281.0
1469548800,234.0
1469552400,149.0
1469556000,97.0
1469559600,12.0
1469563200,0.0
1469566800,0.0
1469570400,0.0
1469574000,0.0
1469577600,0.0
1469581200,0.0
1469584800,0.0
1469588400,0.0
1469592000,0.0
1469595600,28.0
1469599200,163.0
1469602800,319.0
1469606400,485.0
1469610000,676.0
1469613600,779.0
1469617200,834.0
1469620800,615.0
1469624400,189.0
1469628000,57.0
1469631600,58.0
1469635200,231.0
1469638800,200.0
1469642400,126.0
1469646000,8.0
1469649600,0.0
1469653200,0.0
1469656800,0.0
1469660400,0.0
1469664000,0.0
1469667600,0.0
1469671200,0.0
1469674800,0.0
1469678400,0.0
1469682000,16.0
1469685600,82.0
1469689200,284.0
1469692800,497.0
1469696400,711.0
1469700000,711.0
1469703600,857.0
1469707200,868.0
1469710800,714.0
1469714400,709.0
1469718000,594.0
1469721600,328.0
1469725200,207.0
1469728800,89.0
1469732400,15.0
1469736000,0.0
1469739600,0.0
1469743200,0.0
1469746800,0.0
1469750400,0.0
1469754000,0.0
1469757600,0.0
1469761200,0.0
1469764800,0.0
1469768400,39.0
1469772000,200.0
1469775600,301.0
1469779200,504.0
1469782800,702.0
1469786400,801.0
1469790000,854.0
1469793600,843.0
1469797200,795.0
1469800800,648.0
1469804400,446.0
1469808000,206.0
1469811600,159.0
1469815200,99.0
1469818800,14.0
1469822400,0.0
1469826000,0.0
1469829600,0.0
1469833200,0.0
1469836800,0.0
1469840400,0.0
1469844000,0.0
1469847600,0.0
1469851200,0.0
1469854800,40.0
1469858400,196.0
1469862000,305.0
1469865600,494.0
1469869200,691.0
1469872800,789.0
1469876400,847.0
1469880000,855.0
1469883600,788.0
1469887200,664.0
1469890800,664.0
1469894400,317.0
1469898000,228.0
1469901600,83.0
1469905200,14.0
1469908800,0.0
1469912400,0.0
1469916000,0.0
1469919600,0.0
1469923200,0.0
1469926800,0.0
1469930400,0.0
1469934000,0.0
1469937600,0.0
1469941200,33.0
1469944800,183.0
1469948400,254.0
1469952000,417.0
1469955600,576.0
1469959200,793.0
1469962800,613.0
1469966400,595.0
1469970000,666.0
1469973600,679.0
1469977200,497.0
1469980800,252.0
1469984400,97.0
1469988000,69.0
1469991600,8.0
1469995200,0.0
1469998800,0.0
1470002400,0.0
1470006000,0.0
1470009600,0.0
1470013200,0.0
1470016800,0.0
1470020400,0.0
1470024000,0.0
1470027600,12.0
1470031200,133.0
1470034800,295.0
1470038400,507.0
1470042000,410.0
1470045600,453.0
1470049200,745.0
1470052800,737.0
1470056400,778.0
1470060000,711.0
1470063600,476.0
1470067200,254.0
1470070800,201.0
1470074400,91.0
1470078000,12.0
1470081600,0.0
1470085200,0.0
1470088800,0.0
1470092400,0.0
1470096000,0.0
1470099600,0.0
1470103200,0.0
1470106800,0.0
1470110400,0.0
1470114000,47.0
1470117600,189.0
1470121200,305.0
1470124800,494.0
1470128400,606.0
1470132000,616.0
1470135600,786.0
1470139200,787.0
1470142800,648.0
1470146400,542.0
1470150000,619.0
1470153600,381.0
1470157200,208.0
1470160800,70.0
1470164400,10.0
1470168000,0.0
1470171600,0.0
1470175200,0.0
1470178800,0.0
1470182400,0.0
1470186000,0.0
1470189600,0.0
1470193200,0.0
1470196800,0.0
1470200400,36.0
1470204000,198.0
1470207600,323.0
1470211200,484.0
1470214800,691.0
1470218400,790.0
1470222000,850.0
1470225600,855.0
1470229200,808.0
1470232800,705.0
1470236400,590.0
1470240000,356.0
1470243600,217.0
1470247200,77.0
1470250800,8.0
1470254400,0.0
1470258000,0.0
1470261600,0.0
1470265200,0.0
1470268800,0.0
1470272400,0.0
1470276000,0.0
1470279600,0.0
1470283200,0.0
1470286800,36.0
1470290400,193.0
1470294000,318.0
1470297600,492.0
1470301200,705.0
1470304800,711.0
1470308400,847.0
1470312000,868.0
1470315600,808.0
